,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR
959,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,-2.441435367804411,1.0,1.0,0.5455,0.7013,1.1038343905373071,6,1,3,-0.25123295026973935,-1.3888101475157262
960,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,-2.441435367804411,1.0,1.0,1.0484,0.7013,3.1038343905373074,4,1,3,0.40208471590638645,-1.3888101475157262
961,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,-2.441435367804411,1.0,1.0,0.3248,0.7013,4.103834390537307,7,1,3,-0.7697261472553419,-1.3888101475157262
962,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,-2.441435367804411,1.0,1.0,3.1841,0.7013,6.103834390537307,1,1,3,1.512989197963394,-1.3888101475157262
963,5f9c70519242e010e0f1c608_study3_2022-12-08_09h19.12.832.csv,0.833333333,-2.441435367804411,1.0,1.0,2.7172,0.7013,8.103834390537306,2,0,3,1.354421461774282,-1.3888101475157262
964,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,-1.9414353678044112,0.5,0.5,2.737,1.1915,-0.8961656094626929,5,1,3,0.8316494125018823,-1.2221434805157263
965,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,-1.9414353678044112,0.5,0.5,0.819,1.1915,2.1038343905373074,8,1,3,-0.3748842126857274,-1.2221434805157263
966,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,-1.9414353678044112,0.5,0.5,0.169,1.1915,4.103834390537307,9,1,3,-1.9530695816157233,-1.2221434805157263
967,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,-1.9414353678044112,0.5,0.5,0.809,1.1915,5.103834390537307,4,1,3,-0.38716937948030505,-1.2221434805157263
968,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,-1.9414353678044112,0.5,0.5,0.418,1.1915,7.103834390537307,7,1,3,-1.0474868640140407,-1.2221434805157263
969,5Lau93_study3_2022-12-08_15h49.18.268.csv,1.0,-1.9414353678044112,0.5,0.5,2.251,1.1915,8.103834390537306,0,1,3,0.6361615443679355,-1.2221434805157263
970,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,-2.441435367804411,1.0,0.0,3.8372,0.6579,-0.8961656094626929,3,1,3,1.7634452688518403,-1.2221434805157263
971,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,-2.441435367804411,1.0,0.0,1.4181,0.6579,0.10383439053730714,2,1,3,0.768020282375348,-1.2221434805157263
972,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,-2.441435367804411,1.0,0.0,0.7344,0.6579,1.1038343905373071,4,1,3,0.11000089521432849,-1.2221434805157263
973,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,-2.441435367804411,1.0,0.0,0.5081,0.6579,4.103834390537307,7,1,3,-0.25837466549226606,-1.2221434805157263
974,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,-2.441435367804411,1.0,0.0,0.6525,0.6579,5.103834390537307,8,1,3,-0.008241804895103868,-1.2221434805157263
975,5cfcf07cee119e000103de71_study3_2022-12-08_08h27.03.078.csv,1.0,-2.441435367804411,1.0,0.0,0.769,0.6579,7.103834390537307,0,1,3,0.1560380254136918,-1.2221434805157263
976,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,-2.441435367804411,1.0,0.25,2.212,1.5516,-0.8961656094626929,0,0,3,0.35461042707641344,-1.7221434805157263
977,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,-2.441435367804411,1.0,0.25,8.3836,1.5516,1.1038343905373071,9,0,3,1.6869907599331924,-1.7221434805157263
978,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,-2.441435367804411,1.0,0.25,1.5506,1.5516,2.1038343905373074,4,1,3,-0.0006447037809535483,-1.7221434805157263
979,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,-2.441435367804411,1.0,0.25,1.5528,1.5516,5.103834390537307,1,0,3,0.0007730962889882331,-1.7221434805157263
980,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,-2.441435367804411,1.0,0.25,5.057,1.5516,6.103834390537307,6,1,3,1.181486765514171,-1.7221434805157263
981,5b0710e7a84dcf0001beee8a_study3_2022-12-08_14h48.13.036.csv,0.5,-2.441435367804411,1.0,0.25,7.3683,1.5516,7.103834390537307,7,1,3,1.5579003581528097,-1.7221434805157263
982,5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,-2.441435367804411,1.0,1.0,0.7552,0.93475,1.1038343905373071,8,1,3,-0.21329649902593215,-1.5554768135157264
983,5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,-2.441435367804411,1.0,1.0,3.8138,0.93475,2.1038343905373074,6,1,3,1.4061022325433035,-1.5554768135157264
984,5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,-2.441435367804411,1.0,1.0,1.5762,0.93475,3.1038343905373074,0,0,3,0.5224930520623262,-1.5554768135157264
985,5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,-2.441435367804411,1.0,1.0,1.6939,0.93475,4.103834390537307,4,1,3,0.5945097277351131,-1.5554768135157264
986,5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,-2.441435367804411,1.0,1.0,2.9778,0.93475,6.103834390537307,5,1,3,1.158660937964227,-1.5554768135157264
987,5fc60be0227abc1b525a09a8_study3_2022-12-08_10h03.58.512.csv,0.666666667,-2.441435367804411,1.0,1.0,1.5783,0.93475,8.103834390537306,2,0,3,0.5238244835476482,-1.5554768135157264
988,6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1.0,-2.441435367804411,1.0,0.0,3.5673,1.0359,-0.8961656094626929,3,1,3,1.2365383930475864,-1.2221434805157263
989,6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1.0,-2.441435367804411,1.0,0.0,1.808,1.0359,2.1038343905373074,9,1,3,0.5569506478880655,-1.2221434805157263
990,6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1.0,-2.441435367804411,1.0,0.0,0.9321,1.0359,3.1038343905373074,8,1,3,-0.10558578799694493,-1.2221434805157263
991,6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1.0,-2.441435367804411,1.0,0.0,1.1529,1.0359,4.103834390537307,5,1,3,0.10700989317485153,-1.2221434805157263
992,6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1.0,-2.441435367804411,1.0,0.0,0.9728,1.0359,7.103834390537307,0,1,3,-0.06284738185215381,-1.2221434805157263
993,6166e78051425fa22de68491_study3_2022-12-08_14h45.08.366.csv,1.0,-2.441435367804411,1.0,0.0,1.8651,1.0359,8.103834390537306,1,1,3,0.5880440568793451,-1.2221434805157263
994,60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,-2.441435367804411,1.0,0.25,2.3178,1.1526,-0.8961656094626929,4,1,3,0.6985981998977245,-1.3888101475157262
995,60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,-2.441435367804411,1.0,0.25,0.8173,1.1526,0.10383439053730714,1,1,3,-0.343769314480482,-1.3888101475157262
996,60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,-2.441435367804411,1.0,0.25,0.9506,1.1526,2.1038343905373074,9,1,3,-0.192682174822657,-1.3888101475157262
997,60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,-2.441435367804411,1.0,0.25,2.7787,1.1526,3.1038343905373074,5,0,3,0.8799629324117476,-1.3888101475157262
998,60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,-2.441435367804411,1.0,0.25,0.6273,1.1526,5.103834390537307,2,1,3,-0.6083506438998685,-1.3888101475157262
999,60d51a3f5496a458dc0d4716_study3_2022-12-08_16h23.26.079.csv,0.833333333,-2.441435367804411,1.0,0.25,1.3008,1.1526,8.103834390537306,8,1,3,0.12095919979098006,-1.3888101475157262
1000,5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,-2.191435367804411,0.75,0.0,0.8648,0.83225,2.1038343905373074,7,0,3,0.03836538986986413,-1.5554768135157264
1001,5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,-2.191435367804411,0.75,0.0,4.5456,0.83225,3.1038343905373074,6,0,3,1.6977821346447892,-1.5554768135157264
1002,5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,-2.191435367804411,0.75,0.0,0.3456,0.83225,4.103834390537307,8,1,3,-0.8788508395252338,-1.5554768135157264
1003,5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,-2.191435367804411,0.75,0.0,0.571,0.83225,5.103834390537307,5,1,3,-0.37674366679912424,-1.5554768135157264
1004,5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,-2.191435367804411,0.75,0.0,0.8048,0.83225,7.103834390537307,3,1,3,-0.033539077109659636,-1.5554768135157264
1005,5d60061e45714d00019ad6a4_study3_2022-12-08_15h48.36.688.csv,0.666666667,-2.191435367804411,0.75,0.0,1.699,0.83225,8.103834390537306,1,1,3,0.7136622452167976,-1.5554768135157264
1006,5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,-2.441435367804411,1.0,0.25,2.8279,0.82375,-0.8961656094626929,1,0,3,1.233422579895618,-1.7221434805157263
1007,5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,-2.441435367804411,1.0,0.25,0.2436,0.82375,0.10383439053730714,0,1,3,-1.2183395499809748,-1.7221434805157263
1008,5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,-2.441435367804411,1.0,0.25,0.3129,0.82375,3.1038343905373074,6,1,3,-0.9679834351418805,-1.7221434805157263
1009,5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,-2.441435367804411,1.0,0.25,0.3728,0.82375,6.103834390537307,9,0,3,-0.7928250030052807,-1.7221434805157263
1010,5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,-2.441435367804411,1.0,0.25,0.2227,0.82375,7.103834390537307,2,0,3,-1.308041511553395,-1.7221434805157263
1011,5PARTICIPANT_study3_2022-12-08_09h54.26.475.csv,0.5,-2.441435367804411,1.0,0.25,0.2229,0.82375,8.103834390537306,8,1,3,-1.3071438454248938,-1.7221434805157263
1012,5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0.0,-1.9414353678044112,0.5,0.5,6.8937,1.0972,-0.8961656094626929,2,0,3,1.8378464709655522,-2.2221434805157263
1013,5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0.0,-1.9414353678044112,0.5,0.5,1.8923,1.0972,0.10383439053730714,3,0,3,0.5450315403465567,-2.2221434805157263
1014,5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0.0,-1.9414353678044112,0.5,0.5,1.1786,1.0972,1.1038343905373071,0,0,3,0.07156581334036494,-2.2221434805157263
1015,5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0.0,-1.9414353678044112,0.5,0.5,1.7771,1.0972,3.1038343905373074,7,0,3,0.48222134212799245,-2.2221434805157263
1016,5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0.0,-1.9414353678044112,0.5,0.5,1.0423,1.0972,7.103834390537307,4,0,3,-0.051331670318171534,-2.2221434805157263
1017,5ca65510a0b6540012283c32_study3_2022-12-08_10h00.28.248.csv,0.0,-1.9414353678044112,0.5,0.5,0.7745,1.0972,8.103834390537306,8,0,3,-0.34829909920652485,-2.2221434805157263
1018,62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1.0,-2.441435367804411,1.0,1.0,1.749,0.9452,-0.8961656094626929,3,1,3,0.6154029297058493,-1.2221434805157263
1019,62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1.0,-2.441435367804411,1.0,1.0,1.6584,0.9452,0.10383439053730714,4,1,3,0.5622120158088171,-1.2221434805157263
1020,62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1.0,-2.441435367804411,1.0,1.0,1.1051,0.9452,2.1038343905373074,9,1,3,0.15629456228198363,-1.2221434805157263
1021,62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1.0,-2.441435367804411,1.0,1.0,1.1246,0.9452,3.1038343905373074,1,1,3,0.1737861505453486,-1.2221434805157263
1022,62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1.0,-2.441435367804411,1.0,1.0,2.9331,0.9452,4.103834390537307,2,1,3,1.1324186178669824,-1.2221434805157263
1023,62fc94176ecdef3f7bd04833_study3_2022-12-08_15h02.04.880.csv,1.0,-2.441435367804411,1.0,1.0,0.4892,0.9452,8.103834390537306,5,1,3,-0.6586251414997356,-1.2221434805157263
1024,62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1.0,-2.441435367804411,1.0,0.25,1.3751,0.90465,-0.8961656094626929,4,1,3,0.4187336061637937,-1.2221434805157263
1025,62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1.0,-2.441435367804411,1.0,0.25,0.5717,0.90465,0.10383439053730714,0,1,3,-0.4589337502951799,-1.2221434805157263
1026,62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1.0,-2.441435367804411,1.0,0.25,6.987,0.90465,4.103834390537307,7,1,3,2.0442584299873454,-1.2221434805157263
1027,62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1.0,-2.441435367804411,1.0,0.25,0.5242,0.90465,6.103834390537307,9,1,3,-0.5456748376757994,-1.2221434805157263
1028,62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1.0,-2.441435367804411,1.0,0.25,0.6083,0.90465,7.103834390537307,8,1,3,-0.3968799472384459,-1.2221434805157263
1029,62aa33eec600b41d4dc4b4e8_study3_2022-12-08_14h51.43.021.csv,1.0,-2.441435367804411,1.0,0.25,0.7573,0.90465,8.103834390537306,5,1,3,-0.1777886524453285,-1.2221434805157263
1030,5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,-2.191435367804411,0.75,0.0,6.687,1.0055,-0.8961656094626929,1,0,3,1.8946804128412718,-1.7221434805157263
1031,5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,-2.191435367804411,0.75,0.0,0.964,1.0055,0.10383439053730714,5,0,3,-0.04214891460216124,-1.7221434805157263
1032,5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,-2.191435367804411,0.75,0.0,0.897,1.0055,3.1038343905373074,6,1,3,-0.1141843471539107,-1.7221434805157263
1033,5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,-2.191435367804411,0.75,0.0,0.985,1.0055,4.103834390537307,8,1,3,-0.020598568040617958,-1.7221434805157263
1034,5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,-2.191435367804411,0.75,0.0,1.162,1.0055,7.103834390537307,4,0,3,0.1446577281991496,-1.7221434805157263
1035,5PARTICIPANT_study3_2022-12-08_08h42.30.538.csv,0.5,-2.191435367804411,0.75,0.0,0.92,1.0055,8.103834390537306,0,1,3,-0.08886653916962073,-1.7221434805157263
1036,5Adonai_study3_2022-12-08_09h26.27.426.csv,1.0,-2.441435367804411,1.0,0.0,1.1386,0.89915,0.10383439053730714,8,1,3,0.2361048439057757,-1.2221434805157263
1037,5Adonai_study3_2022-12-08_09h26.27.426.csv,1.0,-2.441435367804411,1.0,0.0,1.088599999,0.89915,2.1038343905373074,3,1,3,0.19119787247028266,-1.2221434805157263
1038,5Adonai_study3_2022-12-08_09h26.27.426.csv,1.0,-2.441435367804411,1.0,0.0,1.038400001,0.89915,4.103834390537307,7,1,3,0.14398647430163983,-1.2221434805157263
1039,5Adonai_study3_2022-12-08_09h26.27.426.csv,1.0,-2.441435367804411,1.0,0.0,1.039400001,0.89915,5.103834390537307,2,1,3,0.1449490309252291,-1.2221434805157263
1040,5Adonai_study3_2022-12-08_09h26.27.426.csv,1.0,-2.441435367804411,1.0,0.0,1.0379,0.89915,6.103834390537307,9,1,3,0.14350484736003755,-1.2221434805157263
1041,5Adonai_study3_2022-12-08_09h26.27.426.csv,1.0,-2.441435367804411,1.0,0.0,0.5864,0.89915,8.103834390537306,4,1,3,-0.42744772203876413,-1.2221434805157263
1042,5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,-2.441435367804411,1.0,0.0,3.6002,0.6758,-0.8961656094626929,4,1,3,1.6728475041764148,-1.3888101475157262
1043,5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,-2.441435367804411,1.0,0.0,2.7718,0.6758,1.1038343905373071,7,0,3,1.4113550333545124,-1.3888101475157262
1044,5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,-2.441435367804411,1.0,0.0,0.6747,0.6758,2.1038343905373074,1,1,3,-0.0016290266468099075,-1.3888101475157262
1045,5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,-2.441435367804411,1.0,0.0,0.6261,0.6758,6.103834390537307,0,1,3,-0.07638707152892475,-1.3888101475157262
1046,5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,-2.441435367804411,1.0,0.0,0.5013,0.6758,7.103834390537307,9,1,3,-0.2986924500107319,-1.3888101475157262
1047,5PARTICIPANT_study3_2022-12-08_14h54.32.801.csv,0.833333333,-2.441435367804411,1.0,0.0,0.5686,0.6758,8.103834390537306,8,1,3,-0.17271997506329004,-1.3888101475157262
1048,5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,-2.441435367804411,1.0,0.0,0.9517,0.9052,0.10383439053730714,8,1,3,0.05009394531891549,-1.3888101475157262
1049,5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,-2.441435367804411,1.0,0.0,0.5838,0.9052,2.1038343905373074,0,1,3,-0.43859745533936795,-1.3888101475157262
1050,5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,-2.441435367804411,1.0,0.0,0.3976,0.9052,3.1038343905373074,7,1,3,-0.8227094389769634,-1.3888101475157262
1051,5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,-2.441435367804411,1.0,0.0,0.3632,0.9052,4.103834390537307,1,0,3,-0.913202267032244,-1.3888101475157262
1052,5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,-2.441435367804411,1.0,0.0,0.6598,0.9052,5.103834390537307,4,1,3,-0.3162191549649012,-1.3888101475157262
1053,5f09f8393ca8420e457c44c3_study3_2022-12-08_08h20.51.873.csv,0.833333333,-2.441435367804411,1.0,0.0,0.2851,0.9052,7.103834390537307,3,1,3,-1.155315917840756,-1.3888101475157262
1054,5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,-2.441435367804411,1.0,0.0,2.3219,0.93675,0.10383439053730714,7,1,3,0.9077246573345233,-1.3888101475157262
1055,5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,-2.441435367804411,1.0,0.0,2.5707,0.93675,2.1038343905373074,1,0,3,1.009517076669386,-1.3888101475157262
1056,5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,-2.441435367804411,1.0,0.0,1.0018,0.93675,3.1038343905373074,9,1,3,0.06713722324971977,-1.3888101475157262
1057,5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,-2.441435367804411,1.0,0.0,1.5815,0.93675,4.103834390537307,4,1,3,0.5237126050719066,-1.3888101475157262
1058,5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,-2.441435367804411,1.0,0.0,1.5922,0.93675,5.103834390537307,0,1,3,0.5304555489806811,-1.3888101475157262
1059,5b421b9ac2e3810001763252_study3_2022-12-08_12h03.39.632.csv,0.833333333,-2.441435367804411,1.0,0.0,0.8736,0.93675,7.103834390537307,3,1,3,-0.06979383268315612,-1.3888101475157262
1060,5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1.0,-2.441435367804411,1.0,0.25,2.105,0.997,-0.8961656094626929,4,1,3,0.7473199761546434,-1.2221434805157263
1061,5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1.0,-2.441435367804411,1.0,0.25,0.819,0.997,0.10383439053730714,0,1,3,-0.19666668610876897,-1.2221434805157263
1062,5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1.0,-2.441435367804411,1.0,0.25,3.404,0.997,1.1038343905373071,5,1,3,1.2279557197314264,-1.2221434805157263
1063,5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1.0,-2.441435367804411,1.0,0.25,1.116,0.997,4.103834390537307,9,1,3,0.112755372979418,-1.2221434805157263
1064,5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1.0,-2.441435367804411,1.0,0.25,0.917,0.997,5.103834390537307,6,1,3,-0.08364329770537345,-1.2221434805157263
1065,5c0ed000fd0c0a0001f881ea_study3_2022-12-08_10h46.50.832.csv,1.0,-2.441435367804411,1.0,0.25,0.77,0.997,6.103834390537307,3,1,3,-0.25836025511410876,-1.2221434805157263
1066,5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,-2.441435367804411,1.0,0.75,2.3677,1.1698,-0.8961656094626929,1,0,3,0.7050862257800286,-1.7221434805157263
1067,5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,-2.441435367804411,1.0,0.75,1.2358,1.1698,0.10383439053730714,4,0,3,0.054885739617953885,-1.7221434805157263
1068,5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,-2.441435367804411,1.0,0.75,4.5289,1.1698,3.1038343905373074,9,1,3,1.353646290374179,-1.7221434805157263
1069,5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,-2.441435367804411,1.0,0.75,2.7742,1.1698,5.103834390537307,7,1,3,0.8635296233202643,-1.7221434805157263
1070,5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,-2.441435367804411,1.0,0.75,2.6639,1.1698,6.103834390537307,0,1,3,0.8229584204092658,-1.7221434805157263
1071,5d0c90dc3382180015624ad9_study3_2022-12-08_15h37.44.509.csv,0.5,-2.441435367804411,1.0,0.75,3.101,1.1698,8.103834390537306,8,0,3,0.9748918460915236,-1.7221434805157263
1072,6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,-2.441435367804411,1.0,1.0,2.8091,1.07335,-0.8961656094626929,5,1,3,0.9620795486280869,-1.3888101475157262
1073,6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,-2.441435367804411,1.0,1.0,1.6266,1.07335,1.1038343905373071,9,0,3,0.4157073480325774,-1.3888101475157262
1074,6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,-2.441435367804411,1.0,1.0,1.7531,1.07335,2.1038343905373074,2,1,3,0.49060105065973103,-1.3888101475157262
1075,6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,-2.441435367804411,1.0,1.0,1.2491,1.07335,5.103834390537307,3,1,3,0.15163869327176607,-1.3888101475157262
1076,6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,-2.441435367804411,1.0,1.0,0.8542,1.07335,6.103834390537307,6,1,3,-0.2283745192927314,-1.3888101475157262
1077,6278d1758a5f6d5af02d863c_study3_2022-12-08_18h01.19.381.csv,0.833333333,-2.441435367804411,1.0,1.0,1.6692,1.07335,7.103834390537307,7,1,3,0.44155987101730004,-1.3888101475157262
1078,5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,-2.441435367804411,0.5,0.75,0.6172,1.0255,0.10383439053730714,8,1,3,-0.5077424570234297,-1.5554768135157264
1079,5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,-2.441435367804411,0.5,0.75,0.8748,1.0255,2.1038343905373074,0,1,3,-0.1589402887098226,-1.5554768135157264
1080,5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,-2.441435367804411,0.5,0.75,0.8344,1.0255,3.1038343905373074,6,0,3,-0.20622267382587273,-1.5554768135157264
1081,5ffc6ebd8f29260965cd1eed_study3_2022-12-08_09h29.20.154.csv,0.666666667,-2.441435367804411,0.5,0.75,0.791,1.0255,6.103834390537307,5,1,3,-0.2596376097447815,-1.5554768135157264
