consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,224,224,1,hammer.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7018,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8309,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,225,225,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7183,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8693,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,226,226,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.6524,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6181,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,227,227,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.4243,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6668,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,228,228,1,hammer.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0164,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5498,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,229,229,229,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.4339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4332,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,230,230,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.475,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4524,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,231,231,231,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.4861,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6176,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,232,232,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5346,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.3846,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,233,233,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.6517,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.3822,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,234,234,1,compass.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.3174,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.3334,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,235,235,1,houses.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.1018,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.002,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,236,236,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.5336,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6358,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,237,237,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9846,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4848,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,238,238,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4257,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9617,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,239,239,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2.4004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4838,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,240,240,1,hammer.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8501,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.5155,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,241,241,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3338,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4515,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,242,242,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7499,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f27c7bee1f6e500084bc8dc,001,2023-08-11_24h48.59.631,study6,2022.2.5,MacIntel,59.99160118,5f27c7bee1f6e500084bc8dc,64d575083218b05142f4bfbf,64d5774af962bb8912465cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
