Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6392042c4ed2a2ab2063d9b8,6361897cbc4114b6a919fcf9,RETURNED,2022-12-08T15:35:41.080000Z,,,,,,197,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
63919c915ce968eea5fef1d0,5d430fdf871f1700017b2a81,APPROVED,2022-12-08T08:13:07.965000Z,2022-12-08T09:59:31.035000Z,2022-12-09T08:21:38.445000Z,2022-12-08T09:59:31.335000Z,6384.0,C1EI1MLP,1117,"Catalan, English, Spanish",53,Male,White,Spain,Spain,Spain,Catalan,No,Full-Time,Not Applicable
63919cdc86cfd394b960fc56,5ffdf54a500d7740e02f3639,APPROVED,2022-12-08T08:18:06.134000Z,2022-12-08T09:58:06.738000Z,2022-12-09T08:21:38.526000Z,2022-12-08T09:58:07.136000Z,6001.0,C1EI1MLP,466,"Italian, English",28,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,Not Applicable
63919d13590cf71e8e14b33e,5b1775aebdf4e10001631c75,APPROVED,2022-12-08T08:15:15.492000Z,2022-12-08T09:52:55.603000Z,2022-12-09T08:21:38.609000Z,2022-12-08T09:52:55.989000Z,5861.0,C1EI1MLP,106,"Dutch, English",25,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919df5c0e908b237a88b13,5f9c70519242e010e0f1c608,APPROVED,2022-12-08T08:19:01.067000Z,2022-12-08T09:50:36.489000Z,2022-12-09T08:21:38.688000Z,2022-12-08T09:50:36.813000Z,5496.0,C1EI1MLP,238,"English, Italian, Japanese",28,Male,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919df7dd1ba064e812c0a9,63066ec05eef5ac6baf1c158,APPROVED,2022-12-08T08:19:34.803000Z,2022-12-08T10:34:01.502000Z,2022-12-09T08:21:38.774000Z,2022-12-08T10:34:01.913000Z,8067.0,C1EI1MLP,135,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919e260717547e70c65a04,5d5193ce23e3ae0001f5f262,APPROVED,2022-12-08T08:19:50.927000Z,2022-12-08T10:00:23.214000Z,2022-12-09T08:21:38.858000Z,2022-12-08T10:00:23.611000Z,6033.0,C1EI1MLP,703,"English, Finnish",32,Male,White,Finland,Finland,Finland,Finnish,No,Unemployed (and job seeking),Not Applicable
63919e31d6c60a4695910d24,58dc5764bd5abb000185ee7b,APPROVED,2022-12-08T08:20:11.337000Z,2022-12-08T10:23:48.560000Z,2022-12-09T08:21:38.939000Z,2022-12-08T10:23:48.943000Z,7418.0,C1EI1MLP,1023,English,36,Male,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919e3d1763289caf013622,5f09f8393ca8420e457c44c3,APPROVED,2022-12-08T08:20:12.999000Z,2022-12-08T09:52:52.600000Z,2022-12-09T08:21:39.023000Z,2022-12-08T09:52:52.922000Z,5560.0,C1EI1MLP,252,"English, Portuguese",27,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking),Not Applicable
63919e4f400dbe60c4d0518e,5d4ce3e7ffbcf800179d56cd,APPROVED,2022-12-08T08:20:31.713000Z,2022-12-08T10:03:56.857000Z,2022-12-09T08:21:39.105000Z,2022-12-08T10:03:57.287000Z,6206.0,C1EI1MLP,201,"English, Portuguese",23,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919e88522170bf5560da17,5f4fa43ff313fc07706bb0fe,APPROVED,2022-12-08T08:21:28.657000Z,2022-12-08T10:16:13.485000Z,2022-12-09T08:21:39.184000Z,2022-12-08T10:16:13.850000Z,6885.0,C1EI1MLP,713,"Finnish, English",47,Male,White,Finland,Finland,Finland,Finnish,No,Part-Time,Not Applicable
63919e9e58ab4e17e4910d65,5c5b31c415f6c30001de2df5,APPROVED,2022-12-08T08:21:50.501000Z,2022-12-08T10:05:32.769000Z,2022-12-09T08:21:39.268000Z,2022-12-08T10:05:33.208000Z,6223.0,C1EI1MLP,772,"English, Portuguese",24,Male,Mixed,United Kingdom,Portugal,United Kingdom,English,No,Unemployed (and job seeking),Not Applicable
63919ea50188eef862c77f4b,614b801091af729920910b87,APPROVED,2022-12-08T08:26:39.869000Z,2022-12-08T10:12:19.995000Z,2022-12-09T08:21:39.352000Z,2022-12-08T10:12:20.669000Z,6341.0,C1EI1MLP,726,"English, Portuguese, Spanish, French",34,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,Not Applicable
63919ed9fb70cf9d393d3e3a,5eb9a6fad80e5e0c1fc3a783,APPROVED,2022-12-08T08:22:52.141000Z,2022-12-08T09:58:40.884000Z,2022-12-09T08:21:39.437000Z,2022-12-08T09:58:41.210000Z,5749.0,C1EI1MLP,826,"English, Catalan, Galician, Italian, Spanish",48,Female,Mixed,Argentina,Spain,Italy,Spanish,Yes,Full-Time,Not Applicable
63919f14dd1ba064e812c0bd,600f11d527aa57080e819df3,APPROVED,2022-12-08T08:23:48.128000Z,2022-12-08T10:00:13.342000Z,2022-12-09T08:21:39.522000Z,2022-12-08T10:00:13.727000Z,5786.0,C1EI1MLP,321,"English, Hindi",35,Female,Asian,India,India,India,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919f51b6d718b1da3d3dfe,60a6dd8779e3de1097e5d50a,APPROVED,2022-12-08T08:24:52.481000Z,2022-12-08T10:27:11.928000Z,2022-12-09T08:21:39.601000Z,2022-12-08T10:27:12.361000Z,7340.0,C1EI1MLP,417,"English, Italian",40,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking),Not Applicable
63919f7f6fa18835833177ef,5e3fef139847a1227fe44bea,APPROVED,2022-12-08T08:25:42.551000Z,2022-12-08T10:02:28.979000Z,2022-12-09T08:21:39.680000Z,2022-12-08T10:02:29.330000Z,5807.0,C1EI1MLP,1036,"English, French, Portuguese",33,Female,Black,United States,Belgium,United States,English,No,Full-Time,Not Applicable
63919f8d590cf71e8e14b359,6116f7d468a5db3c416d5f00,APPROVED,2022-12-08T08:25:49.153000Z,2022-12-08T10:19:16.021000Z,2022-12-09T08:21:39.764000Z,2022-12-08T10:19:16.362000Z,6807.0,C1EI1MLP,40,"English, Bengali",41,Male,Asian,Bangladesh,Finland,Bangladesh,Bengali,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919f93ca1af1ae3ed05176,5fd394142d643f016601af39,APPROVED,2022-12-08T08:26:43.536000Z,2022-12-08T10:14:46.912000Z,2022-12-09T08:21:39.849000Z,2022-12-08T10:14:47.309000Z,6484.0,C1EI1MLP,867,"English, Albanian, Arabic, Dutch, German, Italian, Norwegian, Polish, Portuguese, Romanian, Russian, Scots, Spanish, Ukrainian, Mandarin, Twi, Turkish, Thai, Swedish, Serbian",41,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time,Not Applicable
63919fa13eb1e5a1a6d998d5,61542447849549ee611e74fe,APPROVED,2022-12-08T08:28:52.331000Z,2022-12-08T10:05:56.805000Z,2022-12-09T08:21:39.933000Z,2022-12-08T10:05:57.174000Z,5825.0,C1EI1MLP,350,"English, Hungarian",26,Female,White,Hungary,Switzerland,Hungary,English,No,DATA_EXPIRED,Not Applicable
63919fa9be481eb7068b5f5e,5cfcf07cee119e000103de71,APPROVED,2022-12-08T08:26:20.344000Z,2022-12-08T10:06:20.492000Z,2022-12-09T08:21:40.015000Z,2022-12-08T10:06:20.824000Z,6001.0,C1EI1MLP,277,"Portuguese, English",33,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,Not Applicable
63919fcbca1af1ae3ed05177,612ba888d24d12eb3e06b15f,APPROVED,2022-12-08T08:26:51.209000Z,2022-12-08T10:22:08.669000Z,2022-12-09T08:21:40.098000Z,2022-12-08T10:22:09.041000Z,6918.0,C1EI1MLP,257,"English, Spanish",23,Female,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63919fd22e967e3363d998d4,5fa308ca96f8c55affa1b4ca,APPROVED,2022-12-08T08:27:27.456000Z,2022-12-08T09:59:18.914000Z,2022-12-09T08:21:40.187000Z,2022-12-08T09:59:19.306000Z,5512.0,C1EI1MLP,576,"English, Italian, Portuguese",37,Female,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
63919fdbc3e610128a673ccc,611e9c58009adf2fd5417cee,APPROVED,2022-12-08T08:27:11.625000Z,2022-12-08T10:05:30.189000Z,2022-12-09T08:21:40.270000Z,2022-12-08T10:05:30.590000Z,5899.0,C1EI1MLP,426,English,46,Female,Mixed,Australia,Germany,Australia,English,No,Full-Time,Not Applicable
63919fe2f6d15e649dc77f5a,5ca65510a0b6540012283c32,APPROVED,2022-12-08T08:27:14.183000Z,2022-12-08T10:41:29.997000Z,2022-12-09T08:21:40.350000Z,2022-12-08T10:41:30.307000Z,8056.0,C1EI1MLP,1016,"Spanish, English, French, Italian",34,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,Not Applicable
63919fe6f03ba9f652e16692,62cd6d78ce071069f69f7a4d,APPROVED,2022-12-08T08:27:21.033000Z,2022-12-08T10:42:32.931000Z,2022-12-09T08:21:40.433000Z,2022-12-08T10:42:33.325000Z,8112.0,C1EI1MLP,298,"Farsi, English",33,Female,White,Iran,Germany,Iran,Farsi,Yes,Part-Time,Not Applicable
63919fe7c3e610128a673ccf,6311b30d2049ac9c91901586,APPROVED,2022-12-08T08:27:22.412000Z,2022-12-08T11:06:07.226000Z,2022-12-09T08:21:40.517000Z,2022-12-08T11:06:07.646000Z,9525.0,C1EI1MLP,150,"English, Spanish",32,Male,White,Argentina,Netherlands,Argentina,Spanish,No,Full-Time,Not Applicable
6391a03d92381b5e34513629,5ffc6ebd8f29260965cd1eed,APPROVED,2022-12-08T08:29:01.905000Z,2022-12-08T10:03:27.293000Z,2022-12-09T08:21:40.603000Z,2022-12-08T10:03:27.620000Z,5666.0,C1EI1MLP,402,"English, Italian, Spanish",27,Female,White,United Kingdom,Italy,Argentina,English,No,DATA_EXPIRED,Not Applicable
6391a0bd6090e15738910d16,6026a3507e666237c315a0b0,APPROVED,2022-12-08T08:30:53.777000Z,2022-12-08T10:10:29.039000Z,2022-12-09T08:21:40.683000Z,2022-12-08T10:10:29.455000Z,5976.0,C1EI1MLP,893,"Italian, English",28,Female,White,Italy,Italy,Italy,Italian,Yes,Part-Time,Not Applicable
6391a10a1763289caf013654,5d973069cb19b600164e2195,APPROVED,2022-12-08T08:33:35.659000Z,2022-12-08T10:17:42.606000Z,2022-12-09T08:21:40.771000Z,2022-12-08T10:17:42.965000Z,6247.0,C1EI1MLP,512,"Italian, English",29,Male,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391a18187c272f60960fc7d,59b536d60516f6000197c3f9,APPROVED,2022-12-08T08:34:09.030000Z,2022-12-08T10:17:19.631000Z,2022-12-09T08:21:40.854000Z,2022-12-08T10:17:20.034000Z,6191.0,C1EI1MLP,980,"English, Finnish",30,Male,White,Finland,Finland,Finland,Finnish,No,Full-Time,Not Applicable
6391a1864d29d9f1fa01365d,5ff040139cc6b3ee87f4af58,APPROVED,2022-12-08T08:34:14.821000Z,2022-12-08T10:07:52.675000Z,2022-12-09T08:21:40.936000Z,2022-12-08T10:07:53.021000Z,5618.0,C1EI1MLP,563,"Italian, English",28,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,Not Applicable
6391a240894655dfc0a88b58,5f11ccbc1a1a2c08b4a99efb,APPROVED,2022-12-08T08:37:20.927000Z,2022-12-08T10:17:33.402000Z,2022-12-09T08:21:41.017000Z,2022-12-08T10:17:33.770000Z,6013.0,C1EI1MLP,649,"English, Italian",22,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking),Not Applicable
6391a3603829fa8f4bb2d6d8,5daa50967776b10016e1bc9b,APPROVED,2022-12-08T08:42:12.672000Z,2022-12-08T10:20:40.746000Z,2022-12-09T08:21:41.098000Z,2022-12-08T10:20:42.868000Z,5909.0,C1EI1MLP,1910,"English, Scots",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391a458f4e95ee2e014b338,5c0ed000fd0c0a0001f881ea,APPROVED,2022-12-08T08:46:16.491000Z,2022-12-08T11:02:34.341000Z,2022-12-09T08:21:41.178000Z,2022-12-08T11:02:34.692000Z,8178.0,C1EI1MLP,1274,"English, French, Hebrew, Russian",45,Female,White,Belarus,Israel,Israel,Russian,No,Full-Time,Not Applicable
6391a51da8d8b7fd49d998cf,58d283fcbfaa440001d1f097,APPROVED,2022-12-08T08:49:42.570000Z,2022-12-08T10:47:42.803000Z,2022-12-09T08:21:41.259000Z,2022-12-08T10:47:43.142000Z,7081.0,C1EI1MLP,1127,English,55,Female,White,Canada,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6391a57661d706d9e814b335,5e31e3a74419561c9cb85728,APPROVED,2022-12-08T08:51:02.932000Z,2022-12-08T10:35:10.946000Z,2022-12-09T08:21:41.343000Z,2022-12-08T10:35:11.346000Z,6249.0,C1EI1MLP,393,"Italian, English",28,Male,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391a5d0756c38a3a847a0b7,58acbfacea3d11000170e99a,APPROVED,2022-12-08T08:52:49.009000Z,2022-12-08T10:39:54.526000Z,2022-12-09T08:21:41.427000Z,2022-12-08T10:39:55.020000Z,6426.0,C1EI1MLP,667,"English, Swedish",43,Male,Asian,India,Sweden,India,English,Yes,Full-Time,Not Applicable
6391a823f14f8bf3b1da76e7,5aff33bae55f90000139f664,APPROVED,2022-12-08T09:02:27.952000Z,2022-12-08T10:45:46.209000Z,2022-12-09T08:21:41.510000Z,2022-12-08T10:45:46.597000Z,6199.0,C1EI1MLP,1412,"English, Italian",37,Male,White,Italy,United Kingdom,Italy,Italian,No,Part-Time,Not Applicable
6391a84646a4885229fef189,5fc60be0227abc1b525a09a8,APPROVED,2022-12-08T09:03:18.338000Z,2022-12-08T10:37:08.653000Z,2022-12-09T08:21:41.593000Z,2022-12-08T10:37:09.024000Z,5631.0,C1EI1MLP,466,"Spanish, English",46,Male,White,Argentina,Spain,Argentina,Spanish,No,Full-Time,Not Applicable
6391aa0c27b3ce1caf3cf3e4,63519b69c1d1faa8a781cf9f,APPROVED,2022-12-08T09:11:04.205000Z,2022-12-08T10:55:45.697000Z,2022-12-09T08:21:41.677000Z,2022-12-08T10:55:46.126000Z,6282.0,C1EI1MLP,696,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391aa413ccad9eeaa60fc9c,5fd8a13aaf5bd723a0e0e3fa,APPROVED,2022-12-08T09:11:46.134000Z,2022-12-08T10:43:03.949000Z,2022-12-09T08:21:41.759000Z,2022-12-08T10:43:04.345000Z,5478.0,C1EI1MLP,581,"English, Portuguese",31,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,Not Applicable
6391aa4c73e3da0e07a88b0f,606dd5bde7bc8c04efce0fba,APPROVED,2022-12-08T09:11:40.264000Z,2022-12-08T11:18:38.624000Z,2022-12-09T08:21:41.853000Z,2022-12-08T11:18:38.988000Z,7619.0,C1EI1MLP,642,"English, Spanish",55,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking),Not Applicable
6391ace4563c414120462065,5f8d62a678e62303a62ed8bd,APPROVED,2022-12-08T09:22:48.305000Z,2022-12-08T11:21:36.720000Z,2022-12-09T08:21:41.960000Z,2022-12-08T11:21:37.181000Z,7129.0,C1EI1MLP,945,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Not Applicable
6391aeabbc81850de6e574d7,5d920df12b679a00182bbc73,APPROVED,2022-12-08T09:30:30.593000Z,2022-12-08T11:01:01.459000Z,2022-12-09T08:21:42.054000Z,2022-12-08T11:01:01.865000Z,5431.0,C1EI1MLP,2731,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391b4429007d59632fcb15c,5d95dfca33f8930017e85486,APPROVED,2022-12-08T09:54:16.436000Z,2022-12-08T11:29:00.575000Z,2022-12-09T08:21:42.143000Z,2022-12-08T11:29:01.039000Z,5685.0,C1EI1MLP,1527,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
6391b44d6595f27fb2eb9f15,57de9b670cb6700001dd7c9f,APPROVED,2022-12-08T09:54:21.029000Z,2022-12-08T11:55:38.531000Z,2022-12-09T08:21:42.231000Z,2022-12-08T11:55:39.031000Z,7278.0,C1EI1MLP,1672,"English, Hindi, Malay, German, Chinese",65,Female,Asian,Singapore,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
6391b7cf5d5be1e035fc9b06,5f2d14d99d93bf265393b8ac,APPROVED,2022-12-08T10:10:21.740000Z,2022-12-08T11:52:05.381000Z,2022-12-09T08:21:42.322000Z,2022-12-08T11:52:05.720000Z,6104.0,C1EI1MLP,1119,"English, Italian",33,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,Not Applicable
6391c24e9be996ee80faa65f,6023f94d1951e70ae21770ec,APPROVED,2022-12-08T10:54:16.923000Z,2022-12-08T12:44:50.094000Z,2022-12-09T08:21:42.413000Z,2022-12-08T12:44:50.507000Z,6634.0,C1EI1MLP,1035,"English, Lithuanian",36,Male,White,United Kingdom,United Kingdom,United Kingdom,Lithuanian,Yes,Full-Time,Not Applicable
6391cd5cd1d40932fd283eba,5d470786da637a00014ba26f,APPROVED,2022-12-08T11:41:16.443000Z,2022-12-08T13:20:52.386000Z,2022-12-09T08:21:42.501000Z,2022-12-08T13:20:52.796000Z,5976.0,C1EI1MLP,3902,English,38,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
6391d1c522f42550c7b871f4,63207c8968ec10d3b9d54151,APPROVED,2022-12-08T12:01:23.215000Z,2022-12-08T13:38:07.477000Z,2022-12-09T08:21:42.587000Z,2022-12-08T13:38:07.895000Z,5805.0,C1EI1MLP,1107,"Chinese, English",34,Male,Asian,China,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Not Applicable
6391d27724720f9e5e9dd410,5b421b9ac2e3810001763252,APPROVED,2022-12-08T12:03:12.159000Z,2022-12-08T13:43:52.167000Z,2022-12-09T08:21:42.677000Z,2022-12-08T13:43:52.512000Z,6041.0,C1EI1MLP,2790,English,36,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
6391d45624720f9e5e9dd45d,63174a95078b149cd17f7873,APPROVED,2022-12-08T12:11:09.332000Z,2022-12-08T13:43:59.229000Z,2022-12-09T08:21:42.765000Z,2022-12-08T13:43:59.715000Z,5570.0,C1EI1MLP,744,"German, English, French",26,Male,White,Germany,France,Germany,German,Yes,Part-Time,Not Applicable
6391d54af2d155cbda45ca7d,6098ad15adcdf37d6ac9557e,APPROVED,2022-12-08T12:15:25.651000Z,2022-12-08T13:56:19.394000Z,2022-12-09T08:21:42.847000Z,2022-12-08T13:56:19.813000Z,6054.0,C1EI1MLP,263,"Spanish, English",26,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),Not Applicable
6391f3b74adca60c735596d0,6287745dd285a8be832879dc,APPROVED,2022-12-08T14:25:39.639000Z,2022-12-08T16:19:59.428000Z,2022-12-09T08:21:42.934000Z,2022-12-08T16:20:00.640000Z,6860.0,C1EI1MLP,922,"Bengali, English",33,Male,Asian,Bangladesh,United Kingdom,Bangladesh,Bengali,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391f8422366203c3c56f180,6166e78051425fa22de68491,APPROVED,2022-12-08T14:44:46.476000Z,2022-12-08T16:21:35.889000Z,2022-12-09T08:21:43.022000Z,2022-12-08T16:21:36.336000Z,5810.0,C1EI1MLP,677,"English, French, Spanish, Portuguese",23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),Not Applicable
6391f90a3a5ef3a7f51a598d,60fd310fff5b2600c9d95554,APPROVED,2022-12-08T14:47:40.914000Z,2022-12-08T16:27:45.439000Z,2022-12-09T08:21:43.109000Z,2022-12-08T16:27:45.837000Z,6005.0,C1EI1MLP,1326,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391f90a44fe7632374eceb3,6321decd01d759ccbe3a26b3,APPROVED,2022-12-08T14:49:10.368000Z,2022-12-08T18:22:52.985000Z,2022-12-09T08:21:43.196000Z,2022-12-08T18:22:53.344000Z,12823.0,C1EI1MLP,815,"English, Gujarati",45,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391f90bfb9d794145d72691,61bb372340db417c1a1389c6,APPROVED,2022-12-08T14:47:41.990000Z,2022-12-08T16:22:08.739000Z,2022-12-09T08:21:43.281000Z,2022-12-08T16:22:09.056000Z,5667.0,NOCODE,1045,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391f90c20e6e6a37d3111e0,5b0710e7a84dcf0001beee8a,APPROVED,2022-12-08T14:47:52.705000Z,2022-12-08T16:34:17.336000Z,2022-12-09T08:21:43.365000Z,2022-12-08T16:34:17.705000Z,6385.0,C1EI1MLP,2050,English,54,Female,Mixed,Singapore,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
6391f90c3a5ef3a7f51a598f,615a170c6eca532c6f57e09c,APPROVED,2022-12-08T14:47:53.932000Z,2022-12-08T16:35:34.086000Z,2022-12-09T08:21:43.449000Z,2022-12-08T16:35:34.497000Z,6461.0,C1EI1MLP,1917,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391f90cac3a3574d5f3a129,62fc94176ecdef3f7bd04833,APPROVED,2022-12-08T14:50:45.090000Z,2022-12-08T16:41:43.445000Z,2022-12-09T08:21:43.537000Z,2022-12-08T16:41:43.897000Z,6659.0,C1EI1MLP,340,English,37,Male,White,Australia,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391f90d803cbd3000f3a12c,636a740f2956031d8abf5bf1,APPROVED,2022-12-08T14:47:48.046000Z,2022-12-08T16:40:07.288000Z,2022-12-09T08:21:43.631000Z,2022-12-08T16:40:07.640000Z,6740.0,C1EI1MLP,581,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391f90dbd8d87b008026b58,5d67b6d92b7448000173d95a,APPROVED,2022-12-08T14:48:07.739000Z,2022-12-08T16:22:13.927000Z,2022-12-09T08:21:43.720000Z,2022-12-08T16:22:14.817000Z,5647.0,C1EI1MLP,1253,"Spanish, English",41,Male,Mixed,Spain,Spain,Spain,Spanish,No,Full-Time,Not Applicable
6391f90eea4cb9d9646875fd,601705a0246e51313e8ed38e,APPROVED,2022-12-08T14:47:42.592000Z,2022-12-08T16:42:01.882000Z,2022-12-09T08:21:43.810000Z,2022-12-08T16:42:02.675000Z,6860.0,C1EI1MLP,457,"Italian, English",23,Male,White,Italy,Italy,Italy,Italian,Yes,Other,Not Applicable
6391f90fcfbf40e85750d2ce,57dd3b0e91b7fc0001493db9,APPROVED,2022-12-08T14:54:16.993000Z,2022-12-08T16:36:07.519000Z,2022-12-09T08:21:43.898000Z,2022-12-08T16:36:08.157000Z,6111.0,C1EI1MLP,2347,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391f90ffdf8e1b3c096da9c,5b9aed646a11180001a8082e,APPROVED,2022-12-08T14:47:57.027000Z,2022-12-08T16:18:54.580000Z,2022-12-09T08:21:43.988000Z,2022-12-08T16:18:55.005000Z,5458.0,C1EI1MLP,1670,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391f910214d7f9cbe45ca91,60317fc2c8f6320ecde4bcb3,APPROVED,2022-12-08T14:47:47.807000Z,2022-12-08T17:00:35.162000Z,2022-12-09T08:21:44.078000Z,2022-12-08T17:00:35.638000Z,7968.0,C1EI1MLP,819,"English, Italian",31,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking),Not Applicable
6391f9103f4ca78fac27e7ca,62aa33eec600b41d4dc4b4e8,APPROVED,2022-12-08T14:51:29.999000Z,2022-12-08T16:32:43.430000Z,2022-12-09T08:21:44.163000Z,2022-12-08T16:32:43.874000Z,6074.0,C1EI1MLP,929,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6391f910c9eef7bd0b4f2106,5daec9633990ed0014564662,APPROVED,2022-12-08T14:47:44.643000Z,2022-12-08T17:09:34.739000Z,2022-12-09T08:21:44.255000Z,2022-12-08T17:09:35.276000Z,8511.0,C1EI1MLP,785,"Spanish, English",30,Female,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),Not Applicable
6391f910ce6c0b8079a4e6a2,5d60061e45714d00019ad6a4,APPROVED,2022-12-08T14:47:44.871000Z,2022-12-08T16:21:51.994000Z,2022-12-09T08:21:44.342000Z,2022-12-08T16:21:52.345000Z,5648.0,C1EI1MLP,1277,"English, Spanish",36,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,Not Applicable
6391fad19337642f39878fdd,587d4ed4e4404c0001c9d1b9,APPROVED,2022-12-08T15:00:10.276000Z,2022-12-08T17:29:45.544000Z,2022-12-09T08:21:44.431000Z,2022-12-08T17:29:45.886000Z,8976.0,C1EI1MLP,1809,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6391fc3e04feb479a8f3c54d,5f0f7fe1d7ad1c000b42d091,APPROVED,2022-12-08T15:01:24.538000Z,2022-12-08T16:58:20.861000Z,2022-12-09T08:21:44.519000Z,2022-12-08T16:58:21.568000Z,7017.0,C1EI1MLP,2396,"Spanish, English",27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Not Applicable
639204a81e04df35b0144c79,5d0c90dc3382180015624ad9,APPROVED,2022-12-08T15:37:25.530000Z,2022-12-08T17:22:39.918000Z,2022-12-09T08:21:44.608000Z,2022-12-08T17:22:40.340000Z,6315.0,C1EI1MLP,3025,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
639208cdf63d9251e526a813,5acc65f668b65b00018db322,APPROVED,2022-12-08T15:55:00.047000Z,2022-12-08T17:31:56.079000Z,2022-12-09T08:21:44.699000Z,2022-12-08T17:31:59.191000Z,5817.0,C1EI1MLP,553,"English, Spanish",44,Female,White,Spain,Spain,Spain,Spanish,No,Part-Time,Not Applicable
